ID,Country,Year,Series,Value
32,Argentina,2015,Labour force participation - Male,73.4
32,Argentina,2015,Unemployment rate - Male,6.4
32,Argentina,2015,Labour force participation - Female,47.8
32,Argentina,2015,Unemployment rate - Female,8.2
32,Argentina,2019,Labour force participation - Total,60.4
32,Argentina,2019,Unemployment rate - Total,7.9
32,Argentina,2019,Labour force participation - Male,72.7
32,Argentina,2019,Unemployment rate - Male,7.3
32,Argentina,2019,Labour force participation - Female,48.8
32,Argentina,2019,Unemployment rate - Female,8.9
51,Armenia,2005,Labour force participation - Total,55.9
51,Armenia,2005,Unemployment rate - Total,16.1
51,Armenia,2005,Labour force participation - Male,65.9
51,Armenia,2005,Unemployment rate - Male,13.8
51,Armenia,2005,Labour force participation - Female,47.5
51,Armenia,2005,Unemployment rate - Female,18.7
51,Armenia,2010,Labour force participation - Total,59.5
51,Armenia,2010,Unemployment rate - Total,19
51,Armenia,2010,Labour force participation - Male,71.6
51,Armenia,2010,Unemployment rate - Male,17.1
51,Armenia,2010,Labour force participation - Female,49.6
51,Armenia,2010,Unemployment rate - Female,21.3
51,Armenia,2015,Labour force participation - Total,59.8
51,Armenia,2015,Unemployment rate - Total,18.3
51,Armenia,2015,Labour force participation - Male,70.2
51,Armenia,2015,Unemployment rate - Male,17.4
51,Armenia,2015,Labour force participation - Female,51.2
51,Armenia,2015,Unemployment rate - Female,19.3
51,Armenia,2019,Labour force participation - Total,58.9
51,Armenia,2019,Unemployment rate - Total,18.4
51,Armenia,2019,Labour force participation - Male,69.9
51,Armenia,2019,Unemployment rate - Male,17.8
51,Armenia,2019,Labour force participation - Female,49.7
51,Armenia,2019,Unemployment rate - Female,19
533,Aruba,2001,Unemployment rate - Total,6.9
533,Aruba,2001,Unemployment rate - Male,6.5
533,Aruba,2001,Unemployment rate - Female,7.4
533,Aruba,2010,Labour force participation - Total,63.9
533,Aruba,2010,Unemployment rate - Total,10.6
533,Aruba,2010,Labour force participation - Male,68.9
533,Aruba,2010,Unemployment rate - Male,10.8
533,Aruba,2010,Labour force participation - Female,59.5
533,Aruba,2010,Unemployment rate - Female,10.4
533,Aruba,2011,Labour force participation - Total,63.8
533,Aruba,2011,Labour force participation - Male,69.6
533,Aruba,2011,Labour force participation - Female,58.8
36,Australia,2005,Labour force participation - Total,64.5
36,Australia,2005,Unemployment rate - Total,5
36,Australia,2005,Labour force participation - Male,72.2
36,Australia,2005,Unemployment rate - Male,4.9
36,Australia,2005,Labour force participation - Female,57.1
36,Australia,2005,Unemployment rate - Female,5.2
36,Australia,2010,Labour force participation - Total,65.5
36,Australia,2010,Unemployment rate - Total,5.2
36,Australia,2010,Labour force participation - Male,72.5
36,Australia,2010,Unemployment rate - Male,5.1
36,Australia,2010,Labour force participation - Female,58.7
36,Australia,2010,Unemployment rate - Female,5.4
36,Australia,2015,Labour force participation - Total,65
36,Australia,2015,Unemployment rate - Total,6.1
36,Australia,2015,Labour force participation - Male,71.1
36,Australia,2015,Unemployment rate - Male,6.1
36,Australia,2015,Labour force participation - Female,59.1
36,Australia,2015,Unemployment rate - Female,6.1
36,Australia,2019,Labour force participation - Total,64.9
36,Australia,2019,Unemployment rate - Total,5.5
36,Australia,2019,Labour force participation - Male,70.3
36,Australia,2019,Unemployment rate - Male,5.5
36,Australia,2019,Labour force participation - Female,59.6
36,Australia,2019,Unemployment rate - Female,5.7
40,Austria,2005,Labour force participation - Total,58.1
40,Austria,2005,Unemployment rate - Total,5.6
40,Austria,2005,Labour force participation - Male,66.1
40,Austria,2005,Unemployment rate - Male,5.4
40,Austria,2005,Labour force participation - Female,50.7
40,Austria,2005,Unemployment rate - Female,5.9
40,Austria,2010,Labour force participation - Total,60
40,Austria,2010,Unemployment rate - Total,4.8
40,Austria,2010,Labour force participation - Male,66.9
40,Austria,2010,Unemployment rate - Male,5
40,Austria,2010,Labour force participation - Female,53.5
40,Austria,2010,Unemployment rate - Female,4.6
40,Austria,2015,Labour force participation - Total,60.1
40,Austria,2015,Unemployment rate - Total,5.7
40,Austria,2015,Labour force participation - Male,66
40,Austria,2015,Unemployment rate - Male,6.1
40,Austria,2015,Labour force participation - Female,54.5
40,Austria,2015,Unemployment rate - Female,5.3
40,Austria,2019,Labour force participation - Total,60.1
40,Austria,2019,Unemployment rate - Total,5.4
40,Austria,2019,Labour force participation - Male,65.6
40,Austria,2019,Unemployment rate - Male,5.8
40,Austria,2019,Labour force participation - Female,54.7
40,Austria,2019,Unemployment rate - Female,5
31,Azerbaijan,2005,Labour force participation - Total,62.8
31,Azerbaijan,2005,Unemployment rate - Total,7.3
31,Azerbaijan,2005,Labour force participation - Male,68.4
31,Azerbaijan,2005,Unemployment rate - Male,7.3
31,Azerbaijan,2005,Labour force participation - Female,57.7
31,Azerbaijan,2005,Unemployment rate - Female,7.4
31,Azerbaijan,2010,Labour force participation - Total,63.8
31,Azerbaijan,2010,Unemployment rate - Total,5.6
31,Azerbaijan,2010,Labour force participation - Male,67.5
31,Azerbaijan,2010,Unemployment rate - Male,4.4
31,Azerbaijan,2010,Labour force participation - Female,60.2
31,Azerbaijan,2010,Unemployment rate - Female,6.9
31,Azerbaijan,2015,Labour force participation - Total,65.5
31,Azerbaijan,2015,Unemployment rate - Total,5
31,Azerbaijan,2015,Labour force participation - Male,68.7
31,Azerbaijan,2015,Unemployment rate - Male,4.1
31,Azerbaijan,2015,Labour force participation - Female,62.5
31,Azerbaijan,2015,Unemployment rate - Female,5.9
31,Azerbaijan,2019,Labour force participation - Total,66.1
31,Azerbaijan,2019,Unemployment rate - Total,5
31,Azerbaijan,2019,Labour force participation - Male,69.4
31,Azerbaijan,2019,Unemployment rate - Male,4.7
31,Azerbaijan,2019,Labour force participation - Female,62.9
31,Azerbaijan,2019,Unemployment rate - Female,5.4
44,Bahamas,2005,Labour force participation - Total,75
44,Bahamas,2005,Unemployment rate - Total,10.2
44,Bahamas,2005,Labour force participation - Male,81.3
44,Bahamas,2005,Unemployment rate - Male,9.4
44,Bahamas,2005,Labour force participation - Female,69.2
44,Bahamas,2005,Unemployment rate - Female,11.1
44,Bahamas,2010,Labour force participation - Total,75.1
44,Bahamas,2010,Unemployment rate - Total,14.3
44,Bahamas,2010,Labour force participation - Male,81.9
44,Bahamas,2010,Unemployment rate - Male,14.5
44,Bahamas,2010,Labour force participation - Female,68.7
44,Bahamas,2010,Unemployment rate - Female,14.2
44,Bahamas,2015,Labour force participation - Total,74.7
44,Bahamas,2015,Unemployment rate - Total,12
44,Bahamas,2015,Labour force participation - Male,82.1
44,Bahamas,2015,Unemployment rate - Male,11.4
44,Bahamas,2015,Labour force participation - Female,67.7
44,Bahamas,2015,Unemployment rate - Female,12.7
44,Bahamas,2019,Labour force participation - Total,74.5
44,Bahamas,2019,Unemployment rate - Total,11.4
44,Bahamas,2019,Labour force participation - Male,82
44,Bahamas,2019,Unemployment rate - Male,10.5
44,Bahamas,2019,Labour force participation - Female,67.5
44,Bahamas,2019,Unemployment rate - Female,12.3
48,Bahrain,2005,Labour force participation - Total,68.6
48,Bahrain,2005,Unemployment rate - Total,1.3
48,Bahrain,2005,Labour force participation - Male,86.2
48,Bahrain,2005,Unemployment rate - Male,0.5
48,Bahrain,2005,Labour force participation - Female,38.9
48,Bahrain,2005,Unemployment rate - Female,4.1
48,Bahrain,2010,Labour force participation - Total,72.2
48,Bahrain,2010,Unemployment rate - Total,1.1
48,Bahrain,2010,Labour force participation - Male,87.4
48,Bahrain,2010,Unemployment rate - Male,0.4
48,Bahrain,2010,Labour force participation - Female,43.8
48,Bahrain,2010,Unemployment rate - Female,3.7
48,Bahrain,2015,Labour force participation - Total,71.6
48,Bahrain,2015,Unemployment rate - Total,1.2
48,Bahrain,2015,Labour force participation - Male,87
48,Bahrain,2015,Unemployment rate - Male,0.5
48,Bahrain,2015,Labour force participation - Female,43.8
48,Bahrain,2015,Unemployment rate - Female,3.9
48,Bahrain,2019,Labour force participation - Total,73.3
48,Bahrain,2019,Unemployment rate - Total,1.2
48,Bahrain,2019,Labour force participation - Male,87.4
48,Bahrain,2019,Unemployment rate - Male,0.5
48,Bahrain,2019,Labour force participation - Female,44.6
48,Bahrain,2019,Unemployment rate - Female,4.1
50,Bangladesh,2005,Labour force participation - Total,57.2
50,Bangladesh,2005,Unemployment rate - Total,4.3
50,Bangladesh,2005,Labour force participation - Male,85.5
50,Bangladesh,2005,Unemployment rate - Male,3.4
50,Bangladesh,2005,Labour force participation - Female,27.8
50,Bangladesh,2005,Unemployment rate - Female,7
50,Bangladesh,2010,Labour force participation - Total,56.7
50,Bangladesh,2010,Unemployment rate - Total,3.4
50,Bangladesh,2010,Labour force participation - Male,83.1
50,Bangladesh,2010,Unemployment rate - Male,3.1
50,Bangladesh,2010,Labour force participation - Female,29.9
50,Bangladesh,2010,Unemployment rate - Female,4.2
50,Bangladesh,2015,Labour force participation - Total,56.5
50,Bangladesh,2015,Unemployment rate - Total,4.4
50,Bangladesh,2015,Labour force participation - Male,80.4
50,Bangladesh,2015,Unemployment rate - Male,3.3
50,Bangladesh,2015,Labour force participation - Female,32.4
50,Bangladesh,2015,Unemployment rate - Female,7.2
50,Bangladesh,2019,Labour force participation - Total,58.7
50,Bangladesh,2019,Unemployment rate - Total,4.4
50,Bangladesh,2019,Labour force participation - Male,81.2
50,Bangladesh,2019,Unemployment rate - Male,3.4
50,Bangladesh,2019,Labour force participation - Female,36.1
50,Bangladesh,2019,Unemployment rate - Female,6.8
52,Barbados,2005,Labour force participation - Total,69.5
52,Barbados,2005,Unemployment rate - Total,9.1
52,Barbados,2005,Labour force participation - Male,75.4
52,Barbados,2005,Unemployment rate - Male,7.9
52,Barbados,2005,Labour force participation - Female,64.2
52,Barbados,2005,Unemployment rate - Female,10.3
52,Barbados,2010,Labour force participation - Total,68
52,Barbados,2010,Unemployment rate - Total,10.7
52,Barbados,2010,Labour force participation - Male,73.1
52,Barbados,2010,Unemployment rate - Male,11
52,Barbados,2010,Labour force participation - Female,63.5
52,Barbados,2010,Unemployment rate - Female,10.4
52,Barbados,2015,Labour force participation - Total,65.7
52,Barbados,2015,Unemployment rate - Total,11.4
52,Barbados,2015,Labour force participation - Male,69.9
52,Barbados,2015,Unemployment rate - Male,12.1
52,Barbados,2015,Labour force participation - Female,61.9
52,Barbados,2015,Unemployment rate - Female,10.6
52,Barbados,2019,Labour force participation - Total,65.1
52,Barbados,2019,Unemployment rate - Total,9.4
52,Barbados,2019,Labour force participation - Male,69.2
52,Barbados,2019,Unemployment rate - Male,8.9
52,Barbados,2019,Labour force participation - Female,61.5
52,Barbados,2019,Unemployment rate - Female,9.9
112,Belarus,2005,Labour force participation - Total,60.9
112,Belarus,2005,Unemployment rate - Total,0.9
112,Belarus,2005,Labour force participation - Male,67.3
112,Belarus,2005,Unemployment rate - Male,0.9
112,Belarus,2005,Labour force participation - Female,55.4
112,Belarus,2005,Unemployment rate - Female,0.9
112,Belarus,2010,Labour force participation - Total,63
112,Belarus,2010,Unemployment rate - Total,1.2
112,Belarus,2010,Labour force participation - Male,69.6
112,Belarus,2010,Unemployment rate - Male,1.2
112,Belarus,2010,Labour force participation - Female,57.5
112,Belarus,2010,Unemployment rate - Female,1.2
112,Belarus,2015,Labour force participation - Total,64.3
112,Belarus,2015,Unemployment rate - Total,0.5
112,Belarus,2015,Labour force participation - Male,71
112,Belarus,2015,Unemployment rate - Male,0.5
112,Belarus,2015,Labour force participation - Female,58.6
112,Belarus,2015,Unemployment rate - Female,0.5
112,Belarus,2019,Labour force participation - Total,63.3
112,Belarus,2019,Unemployment rate - Total,0.5
112,Belarus,2019,Labour force participation - Male,70
112,Belarus,2019,Unemployment rate - Male,0.4
112,Belarus,2019,Labour force participation - Female,57.8
112,Belarus,2019,Unemployment rate - Female,0.5
56,Belgium,2005,Labour force participation - Total,53.2
56,Belgium,2005,Unemployment rate - Total,8.4
56,Belgium,2005,Labour force participation - Male,61.3
56,Belgium,2005,Unemployment rate - Male,7.6
56,Belgium,2005,Labour force participation - Female,45.5
56,Belgium,2005,Unemployment rate - Female,9.5
56,Belgium,2010,Labour force participation - Total,54
56,Belgium,2010,Unemployment rate - Total,8.3
56,Belgium,2010,Labour force participation - Male,60.8
56,Belgium,2010,Unemployment rate - Male,8.1
56,Belgium,2010,Labour force participation - Female,47.5
56,Belgium,2010,Unemployment rate - Female,8.5
56,Belgium,2015,Labour force participation - Total,53.4
56,Belgium,2015,Unemployment rate - Total,8.5
56,Belgium,2015,Labour force participation - Male,59.1
56,Belgium,2015,Unemployment rate - Male,9.1
56,Belgium,2015,Labour force participation - Female,48
56,Belgium,2015,Unemployment rate - Female,7.8
56,Belgium,2019,Labour force participation - Total,53.2
56,Belgium,2019,Unemployment rate - Total,6.5
56,Belgium,2019,Labour force participation - Male,58.6
56,Belgium,2019,Unemployment rate - Male,6.5
56,Belgium,2019,Labour force participation - Female,47.9
56,Belgium,2019,Unemployment rate - Female,6.4
84,Belize,2005,Labour force participation - Total,64
84,Belize,2005,Unemployment rate - Total,11
84,Belize,2005,Labour force participation - Male,82
84,Belize,2005,Unemployment rate - Male,7.5
84,Belize,2005,Labour force participation - Female,45.9
84,Belize,2005,Unemployment rate - Female,17.3
84,Belize,2010,Labour force participation - Total,67.2
84,Belize,2010,Unemployment rate - Total,11.4
84,Belize,2010,Labour force participation - Male,82.7
84,Belize,2010,Unemployment rate - Male,7.3
84,Belize,2010,Labour force participation - Female,51.9
84,Belize,2010,Unemployment rate - Female,17.8
84,Belize,2015,Labour force participation - Total,66.4
84,Belize,2015,Unemployment rate - Total,10
84,Belize,2015,Labour force participation - Male,80.9
84,Belize,2015,Unemployment rate - Male,6.6
84,Belize,2015,Labour force participation - Female,52.2
84,Belize,2015,Unemployment rate - Female,15.1
84,Belize,2019,Labour force participation - Total,67.4
84,Belize,2019,Unemployment rate - Total,9.3
84,Belize,2019,Labour force participation - Male,81.5
84,Belize,2019,Unemployment rate - Male,5.7
84,Belize,2019,Labour force participation - Female,53.6
84,Belize,2019,Unemployment rate - Female,14.5
204,Benin,2005,Labour force participation - Total,71.9
204,Benin,2005,Unemployment rate - Total,0.9
204,Benin,2005,Labour force participation - Male,76.6
204,Benin,2005,Unemployment rate - Male,1
204,Benin,2005,Labour force participation - Female,67.3
204,Benin,2005,Unemployment rate - Female,0.8
204,Benin,2010,Labour force participation - Total,71
204,Benin,2010,Unemployment rate - Total,1
204,Benin,2010,Labour force participation - Male,73
204,Benin,2010,Unemployment rate - Male,0.9
204,Benin,2010,Labour force participation - Female,69.2
204,Benin,2010,Unemployment rate - Female,1.2
204,Benin,2015,Labour force participation - Total,71
204,Benin,2015,Unemployment rate - Total,2.6
204,Benin,2015,Labour force participation - Male,73.4
204,Benin,2015,Unemployment rate - Male,2.4
204,Benin,2015,Labour force participation - Female,68.7
204,Benin,2015,Unemployment rate - Female,2.8
204,Benin,2019,Labour force participation - Total,71.3
204,Benin,2019,Unemployment rate - Total,2.3
204,Benin,2019,Labour force participation - Male,73.3
204,Benin,2019,Unemployment rate - Male,2.1
204,Benin,2019,Labour force participation - Female,69.3
204,Benin,2019,Unemployment rate - Female,2.5
60,Bermuda,2000,Labour force participation - Total,73.8
60,Bermuda,2000,Unemployment rate - Total,2.7
60,Bermuda,2000,Labour force participation - Male,79.2
60,Bermuda,2000,Unemployment rate - Male,3.1
60,Bermuda,2000,Labour force participation - Female,67.4
60,Bermuda,2000,Unemployment rate - Female,2.3
60,Bermuda,2009,Labour force participation - Total,82
60,Bermuda,2009,Unemployment rate - Total,4.5
60,Bermuda,2009,Labour force participation - Male,86
60,Bermuda,2009,Unemployment rate - Male,6
60,Bermuda,2009,Labour force participation - Female,79
60,Bermuda,2009,Unemployment rate - Female,3
60,Bermuda,2010,Labour force participation - Total,84
60,Bermuda,2010,Labour force participation - Male,87
60,Bermuda,2010,Labour force participation - Female,81
60,Bermuda,2012,Labour force participation - Total,76.1
60,Bermuda,2012,Unemployment rate - Total,8.4
60,Bermuda,2012,Labour force participation - Male,80
60,Bermuda,2012,Unemployment rate - Male,8.7
60,Bermuda,2012,Labour force participation - Female,72.6
60,Bermuda,2012,Unemployment rate - Female,8.2
60,Bermuda,2013,Unemployment rate - Total,6.7
64,Bhutan,2005,Labour force participation - Total,70.3
64,Bhutan,2005,Unemployment rate - Total,3.1
64,Bhutan,2005,Labour force participation - Male,75.1
64,Bhutan,2005,Unemployment rate - Male,2.6
64,Bhutan,2005,Labour force participation - Female,64.7
64,Bhutan,2005,Unemployment rate - Female,3.7
64,Bhutan,2010,Labour force participation - Total,69.8
64,Bhutan,2010,Unemployment rate - Total,3.3
64,Bhutan,2010,Labour force participation - Male,74.3
64,Bhutan,2010,Unemployment rate - Male,2.7
64,Bhutan,2010,Labour force participation - Female,64.6
64,Bhutan,2010,Unemployment rate - Female,4.2
64,Bhutan,2015,Labour force participation - Total,66.6
64,Bhutan,2015,Unemployment rate - Total,2.5
64,Bhutan,2015,Labour force participation - Male,74.1
64,Bhutan,2015,Unemployment rate - Male,1.8
64,Bhutan,2015,Labour force participation - Female,57.8
64,Bhutan,2015,Unemployment rate - Female,3.4
64,Bhutan,2019,Labour force participation - Total,67.1
64,Bhutan,2019,Unemployment rate - Total,2.5
64,Bhutan,2019,Labour force participation - Male,74.6
64,Bhutan,2019,Unemployment rate - Male,1.9
64,Bhutan,2019,Labour force participation - Female,58.4
64,Bhutan,2019,Unemployment rate - Female,3.3
68,Bolivia (Plurin. State of),2005,Labour force participation - Total,72.5
68,Bolivia (Plurin. State of),2005,Unemployment rate - Total,5.1
68,Bolivia (Plurin. State of),2005,Labour force participation - Male,82.6
68,Bolivia (Plurin. State of),2005,Unemployment rate - Male,4.4
68,Bolivia (Plurin. State of),2005,Labour force participation - Female,62.5
68,Bolivia (Plurin. State of),2005,Unemployment rate - Female,6
68,Bolivia (Plurin. State of),2010,Labour force participation - Total,72
68,Bolivia (Plurin. State of),2010,Unemployment rate - Total,2.5
68,Bolivia (Plurin. State of),2010,Labour force participation - Male,82
68,Bolivia (Plurin. State of),2010,Unemployment rate - Male,2.1
68,Bolivia (Plurin. State of),2010,Labour force participation - Female,62
68,Bolivia (Plurin. State of),2010,Unemployment rate - Female,3.1
68,Bolivia (Plurin. State of),2015,Labour force participation - Total,67
68,Bolivia (Plurin. State of),2015,Unemployment rate - Total,3.1
68,Bolivia (Plurin. State of),2015,Labour force participation - Male,79.7
68,Bolivia (Plurin. State of),2015,Unemployment rate - Male,2.6
68,Bolivia (Plurin. State of),2015,Labour force participation - Female,54.5
68,Bolivia (Plurin. State of),2015,Unemployment rate - Female,3.8
68,Bolivia (Plurin. State of),2019,Labour force participation - Total,67.9
68,Bolivia (Plurin. State of),2019,Unemployment rate - Total,3.2
68,Bolivia (Plurin. State of),2019,Labour force participation - Male,79.4
68,Bolivia (Plurin. State of),2019,Unemployment rate - Male,2.6
68,Bolivia (Plurin. State of),2019,Labour force participation - Female,56.6
68,Bolivia (Plurin. State of),2019,Unemployment rate - Female,4.1
70,Bosnia and Herzegovina,2005,Labour force participation - Total,48.9
70,Bosnia and Herzegovina,2005,Unemployment rate - Total,30.1
70,Bosnia and Herzegovina,2005,Labour force participation - Male,60.5
70,Bosnia and Herzegovina,2005,Unemployment rate - Male,27.6
70,Bosnia and Herzegovina,2005,Labour force participation - Female,37.8
70,Bosnia and Herzegovina,2005,Unemployment rate - Female,33.8
70,Bosnia and Herzegovina,2010,Labour force participation - Total,48.2
70,Bosnia and Herzegovina,2010,Unemployment rate - Total,27.2
70,Bosnia and Herzegovina,2010,Labour force participation - Male,59.9
70,Bosnia and Herzegovina,2010,Unemployment rate - Male,25.5
70,Bosnia and Herzegovina,2010,Labour force participation - Female,37.1
70,Bosnia and Herzegovina,2010,Unemployment rate - Female,29.8
70,Bosnia and Herzegovina,2015,Labour force participation - Total,46.7
70,Bosnia and Herzegovina,2015,Unemployment rate - Total,27.7
70,Bosnia and Herzegovina,2015,Labour force participation - Male,58.4
70,Bosnia and Herzegovina,2015,Unemployment rate - Male,25.8
70,Bosnia and Herzegovina,2015,Labour force participation - Female,35.7
70,Bosnia and Herzegovina,2015,Unemployment rate - Female,30.7
70,Bosnia and Herzegovina,2019,Labour force participation - Total,46.7
70,Bosnia and Herzegovina,2019,Unemployment rate - Total,26.5
70,Bosnia and Herzegovina,2019,Labour force participation - Male,58.5
70,Bosnia and Herzegovina,2019,Unemployment rate - Male,23.9
70,Bosnia and Herzegovina,2019,Labour force participation - Female,35.5
70,Bosnia and Herzegovina,2019,Unemployment rate - Female,30.5
72,Botswana,2005,Labour force participation - Total,62.8
72,Botswana,2005,Unemployment rate - Total,20.8
72,Botswana,2005,Labour force participation - Male,71.5
72,Botswana,2005,Unemployment rate - Male,18.7
72,Botswana,2005,Labour force participation - Female,54.4
72,Botswana,2005,Unemployment rate - Female,23.4
72,Botswana,2010,Labour force participation - Total,60.3
72,Botswana,2010,Unemployment rate - Total,17.9
72,Botswana,2010,Labour force participation - Male,67.3
72,Botswana,2010,Unemployment rate - Male,14.7
72,Botswana,2010,Labour force participation - Female,53.5
72,Botswana,2010,Unemployment rate - Female,21.6
72,Botswana,2015,Labour force participation - Total,71.7
72,Botswana,2015,Unemployment rate - Total,17
72,Botswana,2015,Labour force participation - Male,78.4
72,Botswana,2015,Unemployment rate - Male,13.8
72,Botswana,2015,Labour force participation - Female,65.2
72,Botswana,2015,Unemployment rate - Female,20.7
72,Botswana,2019,Labour force participation - Total,72.6
72,Botswana,2019,Unemployment rate - Total,17.8
72,Botswana,2019,Labour force participation - Male,78.8
72,Botswana,2019,Unemployment rate - Male,14.7
72,Botswana,2019,Labour force participation - Female,66.5
72,Botswana,2019,Unemployment rate - Female,21.3
76,Brazil,2005,Labour force participation - Total,66.4
76,Brazil,2005,Unemployment rate - Total,9.3
76,Brazil,2005,Labour force participation - Male,78.3
76,Brazil,2005,Unemployment rate - Male,7.1
76,Brazil,2005,Labour force participation - Female,55.1
76,Brazil,2005,Unemployment rate - Female,12.3
76,Brazil,2010,Labour force participation - Total,64.8
76,Brazil,2010,Unemployment rate - Total,7.3
76,Brazil,2010,Labour force participation - Male,76.6
76,Brazil,2010,Unemployment rate - Male,5.3
76,Brazil,2010,Labour force participation - Female,53.6
76,Brazil,2010,Unemployment rate - Female,9.9
76,Brazil,2015,Labour force participation - Total,64.1
76,Brazil,2015,Unemployment rate - Total,8.4
76,Brazil,2015,Labour force participation - Male,75.4
76,Brazil,2015,Unemployment rate - Male,7.2
76,Brazil,2015,Labour force participation - Female,53.4
76,Brazil,2015,Unemployment rate - Female,10.1
76,Brazil,2019,Labour force participation - Total,63.8
76,Brazil,2019,Unemployment rate - Total,11.6
76,Brazil,2019,Labour force participation - Male,74.3
76,Brazil,2019,Unemployment rate - Male,10.3
76,Brazil,2019,Labour force participation - Female,53.9
76,Brazil,2019,Unemployment rate - Female,13.4
96,Brunei Darussalam,2005,Labour force participation - Total,67.1
96,Brunei Darussalam,2005,Unemployment rate - Total,5.9
96,Brunei Darussalam,2005,Labour force participation - Male,77.6
96,Brunei Darussalam,2005,Unemployment rate - Male,5.1
96,Brunei Darussalam,2005,Labour force participation - Female,56.2
96,Brunei Darussalam,2005,Unemployment rate - Female,7
96,Brunei Darussalam,2010,Labour force participation - Total,66.4
96,Brunei Darussalam,2010,Unemployment rate - Total,6.2
96,Brunei Darussalam,2010,Labour force participation - Male,75.3
96,Brunei Darussalam,2010,Unemployment rate - Male,5.5
96,Brunei Darussalam,2010,Labour force participation - Female,56.9
96,Brunei Darussalam,2010,Unemployment rate - Female,7.2
96,Brunei Darussalam,2015,Labour force participation - Total,65.8
96,Brunei Darussalam,2015,Unemployment rate - Total,6.8
96,Brunei Darussalam,2015,Labour force participation - Male,73.1
96,Brunei Darussalam,2015,Unemployment rate - Male,6
96,Brunei Darussalam,2015,Labour force participation - Female,58
96,Brunei Darussalam,2015,Unemployment rate - Female,7.9
96,Brunei Darussalam,2019,Labour force participation - Total,64.9
96,Brunei Darussalam,2019,Unemployment rate - Total,6.8
96,Brunei Darussalam,2019,Labour force participation - Male,71.3
96,Brunei Darussalam,2019,Unemployment rate - Male,6
96,Brunei Darussalam,2019,Labour force participation - Female,58.1
96,Brunei Darussalam,2019,Unemployment rate - Female,7.9
100,Bulgaria,2005,Labour force participation - Total,50.4
100,Bulgaria,2005,Unemployment rate - Total,10.1
100,Bulgaria,2005,Labour force participation - Male,56.4
100,Bulgaria,2005,Unemployment rate - Male,10.3
100,Bulgaria,2005,Labour force participation - Female,44.7
100,Bulgaria,2005,Unemployment rate - Female,9.8
100,Bulgaria,2010,Labour force participation - Total,53.4
100,Bulgaria,2010,Unemployment rate - Total,10.3
100,Bulgaria,2010,Labour force participation - Male,59.5
100,Bulgaria,2010,Unemployment rate - Male,10.9
100,Bulgaria,2010,Labour force participation - Female,47.7
