ID,Country,Year,Series,Value
8,Albania,2015,GDP in constant 2010 prices (millions of US dollars),13033
8,Albania,2016,GDP in constant 2010 prices (millions of US dollars),13470
8,Albania,2017,GDP in constant 2010 prices (millions of US dollars),13988
8,Albania,1985,GDP real rates of growth (percent),1.8
8,Albania,1995,GDP real rates of growth (percent),13.3
8,Albania,2005,GDP real rates of growth (percent),5.5
8,Albania,2010,GDP real rates of growth (percent),3.7
8,Albania,2015,GDP real rates of growth (percent),2.2
8,Albania,2016,GDP real rates of growth (percent),3.4
8,Albania,2017,GDP real rates of growth (percent),3.8
12,Algeria,1985,GDP in current prices (millions of US dollars),57866
12,Algeria,1995,GDP in current prices (millions of US dollars),41971
12,Algeria,2005,GDP in current prices (millions of US dollars),103198
12,Algeria,2010,GDP in current prices (millions of US dollars),161207
12,Algeria,2015,GDP in current prices (millions of US dollars),165979
12,Algeria,2016,GDP in current prices (millions of US dollars),160130
12,Algeria,2017,GDP in current prices (millions of US dollars),167555
12,Algeria,1985,GDP per capita (US dollars),2564
12,Algeria,1995,GDP per capita (US dollars),1452
12,Algeria,2005,GDP per capita (US dollars),3100
12,Algeria,2010,GDP per capita (US dollars),4463
12,Algeria,2015,GDP per capita (US dollars),4163
12,Algeria,2016,GDP per capita (US dollars),3943
12,Algeria,2017,GDP per capita (US dollars),4055
12,Algeria,1985,GDP in constant 2010 prices (millions of US dollars),88592
12,Algeria,1995,GDP in constant 2010 prices (millions of US dollars),93203
12,Algeria,2005,GDP in constant 2010 prices (millions of US dollars),142230
12,Algeria,2010,GDP in constant 2010 prices (millions of US dollars),161207
12,Algeria,2015,GDP in constant 2010 prices (millions of US dollars),189797
12,Algeria,2016,GDP in constant 2010 prices (millions of US dollars),195871
12,Algeria,2017,GDP in constant 2010 prices (millions of US dollars),198613
12,Algeria,1985,GDP real rates of growth (percent),3.7
12,Algeria,1995,GDP real rates of growth (percent),3.8
12,Algeria,2005,GDP real rates of growth (percent),5.9
12,Algeria,2010,GDP real rates of growth (percent),3.6
12,Algeria,2015,GDP real rates of growth (percent),3.7
12,Algeria,2016,GDP real rates of growth (percent),3.2
12,Algeria,2017,GDP real rates of growth (percent),1.4
20,Andorra,1985,GDP in current prices (millions of US dollars),439
20,Andorra,1995,GDP in current prices (millions of US dollars),1491
20,Andorra,2005,GDP in current prices (millions of US dollars),3256
20,Andorra,2010,GDP in current prices (millions of US dollars),3355
20,Andorra,2015,GDP in current prices (millions of US dollars),2812
20,Andorra,2016,GDP in current prices (millions of US dollars),2877
20,Andorra,2017,GDP in current prices (millions of US dollars),3013
20,Andorra,1985,GDP per capita (US dollars),9837
20,Andorra,1995,GDP per capita (US dollars),23359
20,Andorra,2005,GDP per capita (US dollars),41281
20,Andorra,2010,GDP per capita (US dollars),39734
20,Andorra,2015,GDP per capita (US dollars),36040
20,Andorra,2016,GDP per capita (US dollars),37230
20,Andorra,2017,GDP per capita (US dollars),39153
20,Andorra,1985,GDP in constant 2010 prices (millions of US dollars),1602
20,Andorra,1995,GDP in constant 2010 prices (millions of US dollars),2151
20,Andorra,2005,GDP in constant 2010 prices (millions of US dollars),3851
20,Andorra,2010,GDP in constant 2010 prices (millions of US dollars),3355
20,Andorra,2015,GDP in constant 2010 prices (millions of US dollars),3258
20,Andorra,2016,GDP in constant 2010 prices (millions of US dollars),3320
20,Andorra,2017,GDP in constant 2010 prices (millions of US dollars),3377
20,Andorra,1985,GDP real rates of growth (percent),2.3
20,Andorra,1995,GDP real rates of growth (percent),2.8
20,Andorra,2005,GDP real rates of growth (percent),7.4
20,Andorra,2010,GDP real rates of growth (percent),-5.4
20,Andorra,2015,GDP real rates of growth (percent),0.8
20,Andorra,2016,GDP real rates of growth (percent),1.9
20,Andorra,2017,GDP real rates of growth (percent),1.7
24,Angola,1985,GDP in current prices (millions of US dollars),9109
24,Angola,1995,GDP in current prices (millions of US dollars),6642
24,Angola,2005,GDP in current prices (millions of US dollars),36971
24,Angola,2010,GDP in current prices (millions of US dollars),83799
24,Angola,2015,GDP in current prices (millions of US dollars),116194
24,Angola,2016,GDP in current prices (millions of US dollars),101124
24,Angola,2017,GDP in current prices (millions of US dollars),126506
24,Angola,1985,GDP per capita (US dollars),859
24,Angola,1995,GDP per capita (US dollars),466
24,Angola,2005,GDP per capita (US dollars),1891
24,Angola,2010,GDP per capita (US dollars),3586
24,Angola,2015,GDP per capita (US dollars),4171
24,Angola,2016,GDP per capita (US dollars),3510
24,Angola,2017,GDP per capita (US dollars),4247
24,Angola,1985,GDP in constant 2010 prices (millions of US dollars),27369
24,Angola,1995,GDP in constant 2010 prices (millions of US dollars),26858
24,Angola,2005,GDP in constant 2010 prices (millions of US dollars),55997
24,Angola,2010,GDP in constant 2010 prices (millions of US dollars),83799
24,Angola,2015,GDP in constant 2010 prices (millions of US dollars),104520
24,Angola,2016,GDP in constant 2010 prices (millions of US dollars),101823
24,Angola,2017,GDP in constant 2010 prices (millions of US dollars),99277
24,Angola,1985,GDP real rates of growth (percent),3.5
24,Angola,1995,GDP real rates of growth (percent),15
24,Angola,2005,GDP real rates of growth (percent),15
24,Angola,2010,GDP real rates of growth (percent),4.9
24,Angola,2015,GDP real rates of growth (percent),0.9
24,Angola,2016,GDP real rates of growth (percent),-2.6
24,Angola,2017,GDP real rates of growth (percent),-2.5
660,Anguilla,1985,GDP in current prices (millions of US dollars),27
660,Anguilla,1995,GDP in current prices (millions of US dollars),104
660,Anguilla,2005,GDP in current prices (millions of US dollars),229
660,Anguilla,2010,GDP in current prices (millions of US dollars),268
660,Anguilla,2015,GDP in current prices (millions of US dollars),331
660,Anguilla,2016,GDP in current prices (millions of US dollars),317
660,Anguilla,2017,GDP in current prices (millions of US dollars),281
660,Anguilla,1985,GDP per capita (US dollars),4072
660,Anguilla,1995,GDP per capita (US dollars),10583
660,Anguilla,2005,GDP per capita (US dollars),18129
660,Anguilla,2010,GDP per capita (US dollars),19459
660,Anguilla,2015,GDP per capita (US dollars),22622
660,Anguilla,2016,GDP per capita (US dollars),21480
660,Anguilla,2017,GDP per capita (US dollars),18861
660,Anguilla,1985,GDP in constant 2010 prices (millions of US dollars),62
660,Anguilla,1995,GDP in constant 2010 prices (millions of US dollars),145
660,Anguilla,2005,GDP in constant 2010 prices (millions of US dollars),256
660,Anguilla,2010,GDP in constant 2010 prices (millions of US dollars),268
660,Anguilla,2015,GDP in constant 2010 prices (millions of US dollars),281
660,Anguilla,2016,GDP in constant 2010 prices (millions of US dollars),277
660,Anguilla,2017,GDP in constant 2010 prices (millions of US dollars),256
660,Anguilla,1985,GDP real rates of growth (percent),12.9
660,Anguilla,1995,GDP real rates of growth (percent),-2.3
660,Anguilla,2005,GDP real rates of growth (percent),13.1
660,Anguilla,2010,GDP real rates of growth (percent),-4.5
660,Anguilla,2015,GDP real rates of growth (percent),3.1
660,Anguilla,2016,GDP real rates of growth (percent),-1.3
660,Anguilla,2017,GDP real rates of growth (percent),-7.7
28,Antigua and Barbuda,1985,GDP in current prices (millions of US dollars),245
28,Antigua and Barbuda,1995,GDP in current prices (millions of US dollars),577
28,Antigua and Barbuda,2005,GDP in current prices (millions of US dollars),1022
28,Antigua and Barbuda,2010,GDP in current prices (millions of US dollars),1152
28,Antigua and Barbuda,2015,GDP in current prices (millions of US dollars),1359
28,Antigua and Barbuda,2016,GDP in current prices (millions of US dollars),1465
28,Antigua and Barbuda,2017,GDP in current prices (millions of US dollars),1510
28,Antigua and Barbuda,1985,GDP per capita (US dollars),3508
28,Antigua and Barbuda,1995,GDP per capita (US dollars),7841
28,Antigua and Barbuda,2005,GDP per capita (US dollars),11453
28,Antigua and Barbuda,2010,GDP per capita (US dollars),12175
28,Antigua and Barbuda,2015,GDP per capita (US dollars),13602
28,Antigua and Barbuda,2016,GDP per capita (US dollars),14507
28,Antigua and Barbuda,2017,GDP per capita (US dollars),14803
28,Antigua and Barbuda,1985,GDP in constant 2010 prices (millions of US dollars),504
28,Antigua and Barbuda,1995,GDP in constant 2010 prices (millions of US dollars),769
28,Antigua and Barbuda,2005,GDP in constant 2010 prices (millions of US dollars),1148
28,Antigua and Barbuda,2010,GDP in constant 2010 prices (millions of US dollars),1152
28,Antigua and Barbuda,2015,GDP in constant 2010 prices (millions of US dollars),1270
28,Antigua and Barbuda,2016,GDP in constant 2010 prices (millions of US dollars),1341
28,Antigua and Barbuda,2017,GDP in constant 2010 prices (millions of US dollars),1382
28,Antigua and Barbuda,1985,GDP real rates of growth (percent),7.7
28,Antigua and Barbuda,1995,GDP real rates of growth (percent),-4.4
28,Antigua and Barbuda,2005,GDP real rates of growth (percent),6.4
28,Antigua and Barbuda,2010,GDP real rates of growth (percent),-7.2
28,Antigua and Barbuda,2015,GDP real rates of growth (percent),4
28,Antigua and Barbuda,2016,GDP real rates of growth (percent),5.6
28,Antigua and Barbuda,2017,GDP real rates of growth (percent),3
32,Argentina,1985,GDP in current prices (millions of US dollars),95530
32,Argentina,1995,GDP in current prices (millions of US dollars),279701
32,Argentina,2005,GDP in current prices (millions of US dollars),200622
32,Argentina,2010,GDP in current prices (millions of US dollars),426487
32,Argentina,2015,GDP in current prices (millions of US dollars),644903
32,Argentina,2016,GDP in current prices (millions of US dollars),554862
32,Argentina,2017,GDP in current prices (millions of US dollars),637486
32,Argentina,1985,GDP per capita (US dollars),3144
32,Argentina,1995,GDP per capita (US dollars),7993
32,Argentina,2005,GDP per capita (US dollars),5125
32,Argentina,2010,GDP per capita (US dollars),10346
32,Argentina,2015,GDP per capita (US dollars),14853
32,Argentina,2016,GDP per capita (US dollars),12654
32,Argentina,2017,GDP per capita (US dollars),14400
32,Argentina,1985,GDP in constant 2010 prices (millions of US dollars),204283
32,Argentina,1995,GDP in constant 2010 prices (millions of US dollars),268814
32,Argentina,2005,GDP in constant 2010 prices (millions of US dollars),335871
32,Argentina,2010,GDP in constant 2010 prices (millions of US dollars),426487
32,Argentina,2015,GDP in constant 2010 prices (millions of US dollars),458903
32,Argentina,2016,GDP in constant 2010 prices (millions of US dollars),450539
32,Argentina,2017,GDP in constant 2010 prices (millions of US dollars),463442
32,Argentina,1985,GDP real rates of growth (percent),-7
32,Argentina,1995,GDP real rates of growth (percent),-2.8
32,Argentina,2005,GDP real rates of growth (percent),8.9
32,Argentina,2010,GDP real rates of growth (percent),10.1
32,Argentina,2015,GDP real rates of growth (percent),2.7
32,Argentina,2016,GDP real rates of growth (percent),-1.8
32,Argentina,2017,GDP real rates of growth (percent),2.9
51,Armenia,1995,GDP in current prices (millions of US dollars),1372
51,Armenia,2005,GDP in current prices (millions of US dollars),5226
51,Armenia,2010,GDP in current prices (millions of US dollars),9875
51,Armenia,2015,GDP in current prices (millions of US dollars),10553
51,Armenia,2016,GDP in current prices (millions of US dollars),10546
51,Armenia,2017,GDP in current prices (millions of US dollars),11537
51,Armenia,1995,GDP per capita (US dollars),426
51,Armenia,2005,GDP per capita (US dollars),1753
51,Armenia,2010,GDP per capita (US dollars),3432
51,Armenia,2015,GDP per capita (US dollars),3618
51,Armenia,2016,GDP per capita (US dollars),3606
51,Armenia,2017,GDP per capita (US dollars),3937
51,Armenia,1995,GDP in constant 2010 prices (millions of US dollars),3520
51,Armenia,2005,GDP in constant 2010 prices (millions of US dollars),8172
51,Armenia,2010,GDP in constant 2010 prices (millions of US dollars),9875
51,Armenia,2015,GDP in constant 2010 prices (millions of US dollars),12236
51,Armenia,2016,GDP in constant 2010 prices (millions of US dollars),12257
51,Armenia,2017,GDP in constant 2010 prices (millions of US dollars),13175
51,Armenia,1995,GDP real rates of growth (percent),6.9
51,Armenia,2005,GDP real rates of growth (percent),13.9
51,Armenia,2010,GDP real rates of growth (percent),2.2
51,Armenia,2015,GDP real rates of growth (percent),3.2
51,Armenia,2016,GDP real rates of growth (percent),0.2
51,Armenia,2017,GDP real rates of growth (percent),7.5
533,Aruba,1985,GDP in current prices (millions of US dollars),385
533,Aruba,1995,GDP in current prices (millions of US dollars),1321
533,Aruba,2005,GDP in current prices (millions of US dollars),2331
533,Aruba,2010,GDP in current prices (millions of US dollars),2391
533,Aruba,2015,GDP in current prices (millions of US dollars),2692
533,Aruba,2016,GDP in current prices (millions of US dollars),2647
533,Aruba,2017,GDP in current prices (millions of US dollars),2701
533,Aruba,1985,GDP per capita (US dollars),6108
533,Aruba,1995,GDP per capita (US dollars),16442
533,Aruba,2005,GDP per capita (US dollars),23303
533,Aruba,2010,GDP per capita (US dollars),23513
533,Aruba,2015,GDP per capita (US dollars),25796
533,Aruba,2016,GDP per capita (US dollars),25252
533,Aruba,2017,GDP per capita (US dollars),25655
533,Aruba,1985,GDP in constant 2010 prices (millions of US dollars),881
533,Aruba,1995,GDP in constant 2010 prices (millions of US dollars),2099
533,Aruba,2005,GDP in constant 2010 prices (millions of US dollars),2702
533,Aruba,2010,GDP in constant 2010 prices (millions of US dollars),2391
533,Aruba,2015,GDP in constant 2010 prices (millions of US dollars),2554
533,Aruba,2016,GDP in constant 2010 prices (millions of US dollars),2548
533,Aruba,2017,GDP in constant 2010 prices (millions of US dollars),2582
533,Aruba,1985,GDP real rates of growth (percent),9.1
533,Aruba,1995,GDP real rates of growth (percent),2.5
533,Aruba,2005,GDP real rates of growth (percent),1.2
533,Aruba,2010,GDP real rates of growth (percent),-3.4
533,Aruba,2015,GDP real rates of growth (percent),-0.5
533,Aruba,2016,GDP real rates of growth (percent),-0.2
533,Aruba,2017,GDP real rates of growth (percent),1.3
36,Australia,1985,GDP in current prices (millions of US dollars),182212
36,Australia,1995,GDP in current prices (millions of US dollars),391094
36,Australia,2005,GDP in current prices (millions of US dollars),760397
36,Australia,2010,GDP in current prices (millions of US dollars),1297259
36,Australia,2015,GDP in current prices (millions of US dollars),1246800
36,Australia,2016,GDP in current prices (millions of US dollars),1304420
36,Australia,2017,GDP in current prices (millions of US dollars),1408676
36,Australia,1985,GDP per capita (US dollars),11584
36,Australia,1995,GDP per capita (US dollars),21635
36,Australia,2005,GDP per capita (US dollars),37571
36,Australia,2010,GDP per capita (US dollars),58646
36,Australia,2015,GDP per capita (US dollars),52388
36,Australia,2016,GDP per capita (US dollars),54067
36,Australia,2017,GDP per capita (US dollars),57613
36,Australia,1985,GDP in constant 2010 prices (millions of US dollars),577296
36,Australia,1995,GDP in constant 2010 prices (millions of US dollars),791349
36,Australia,2005,GDP in constant 2010 prices (millions of US dollars),1131642
36,Australia,2010,GDP in constant 2010 prices (millions of US dollars),1297259
36,Australia,2015,GDP in constant 2010 prices (millions of US dollars),1493121
36,Australia,2016,GDP in constant 2010 prices (millions of US dollars),1522350
36,Australia,2017,GDP in constant 2010 prices (millions of US dollars),1567225
36,Australia,1985,GDP real rates of growth (percent),3.9
36,Australia,1995,GDP real rates of growth (percent),3.9
36,Australia,2005,GDP real rates of growth (percent),2.8
36,Australia,2010,GDP real rates of growth (percent),2.5
36,Australia,2015,GDP real rates of growth (percent),2.8
36,Australia,2016,GDP real rates of growth (percent),2
36,Australia,2017,GDP real rates of growth (percent),2.9
40,Austria,1985,GDP in current prices (millions of US dollars),69388
40,Austria,1995,GDP in current prices (millions of US dollars),241054
40,Austria,2005,GDP in current prices (millions of US dollars),315967
40,Austria,2010,GDP in current prices (millions of US dollars),391893
40,Austria,2015,GDP in current prices (millions of US dollars),381806
40,Austria,2016,GDP in current prices (millions of US dollars),394053
40,Austria,2017,GDP in current prices (millions of US dollars),416836
40,Austria,1985,GDP per capita (US dollars),9112
40,Austria,1995,GDP per capita (US dollars),30169
40,Austria,2005,GDP per capita (US dollars),38282
40,Austria,2010,GDP per capita (US dollars),46599
40,Austria,2015,GDP per capita (US dollars),43994
40,Austria,2016,GDP per capita (US dollars),45230
40,Austria,2017,GDP per capita (US dollars),47718
40,Austria,1985,GDP in constant 2010 prices (millions of US dollars),224101
40,Austria,1995,GDP in constant 2010 prices (millions of US dollars),290414
40,Austria,2005,GDP in constant 2010 prices (millions of US dollars),367273
40,Austria,2010,GDP in constant 2010 prices (millions of US dollars),391893
40,Austria,2015,GDP in constant 2010 prices (millions of US dollars),413555
40,Austria,2016,GDP in constant 2010 prices (millions of US dollars),421989
40,Austria,2017,GDP in constant 2010 prices (millions of US dollars),432754
40,Austria,1985,GDP real rates of growth (percent),2.5
40,Austria,1995,GDP real rates of growth (percent),2.7
40,Austria,2005,GDP real rates of growth (percent),2.2
40,Austria,2010,GDP real rates of growth (percent),1.8
40,Austria,2015,GDP real rates of growth (percent),1.1
40,Austria,2016,GDP real rates of growth (percent),2
40,Austria,2017,GDP real rates of growth (percent),2.6
31,Azerbaijan,1995,GDP in current prices (millions of US dollars),3081
31,Azerbaijan,2005,GDP in current prices (millions of US dollars),13245
31,Azerbaijan,2010,GDP in current prices (millions of US dollars),52906
31,Azerbaijan,2015,GDP in current prices (millions of US dollars),53076
31,Azerbaijan,2016,GDP in current prices (millions of US dollars),37867
31,Azerbaijan,2017,GDP in current prices (millions of US dollars),40749
31,Azerbaijan,1995,GDP per capita (US dollars),396
31,Azerbaijan,2005,GDP per capita (US dollars),1551
31,Azerbaijan,2010,GDP per capita (US dollars),5857
31,Azerbaijan,2015,GDP per capita (US dollars),5519
31,Azerbaijan,2016,GDP per capita (US dollars),3894
31,Azerbaijan,2017,GDP per capita (US dollars),4146
31,Azerbaijan,1995,GDP in constant 2010 prices (millions of US dollars),9499
31,Azerbaijan,2005,GDP in constant 2010 prices (millions of US dollars),24742
31,Azerbaijan,2010,GDP in constant 2010 prices (millions of US dollars),52906
31,Azerbaijan,2015,GDP in constant 2010 prices (millions of US dollars),58515
31,Azerbaijan,2016,GDP in constant 2010 prices (millions of US dollars),56722
31,Azerbaijan,2017,GDP in constant 2010 prices (millions of US dollars),56782
31,Azerbaijan,1995,GDP real rates of growth (percent),-11.8
31,Azerbaijan,2005,GDP real rates of growth (percent),28
31,Azerbaijan,2010,GDP real rates of growth (percent),4.8
31,Azerbaijan,2015,GDP real rates of growth (percent),1
31,Azerbaijan,2016,GDP real rates of growth (percent),-3.1
31,Azerbaijan,2017,GDP real rates of growth (percent),0.1
44,Bahamas,1985,GDP in current prices (millions of US dollars),2880
44,Bahamas,1995,GDP in current prices (millions of US dollars),5117
44,Bahamas,2005,GDP in current prices (millions of US dollars),9836
44,Bahamas,2010,GDP in current prices (millions of US dollars),10096
44,Bahamas,2015,GDP in current prices (millions of US dollars),11240
44,Bahamas,2016,GDP in current prices (millions of US dollars),11262
44,Bahamas,2017,GDP in current prices (millions of US dollars),11792
44,Bahamas,1985,GDP per capita (US dollars),12271
44,Bahamas,1995,GDP per capita (US dollars),18264
44,Bahamas,2005,GDP per capita (US dollars),29875
44,Bahamas,2010,GDP per capita (US dollars),27979
44,Bahamas,2015,GDP per capita (US dollars),29056
44,Bahamas,2016,GDP per capita (US dollars),28786
44,Bahamas,2017,GDP per capita (US dollars),29825
44,Bahamas,1985,GDP in constant 2010 prices (millions of US dollars),6551
44,Bahamas,1995,GDP in constant 2010 prices (millions of US dollars),7344
44,Bahamas,2005,GDP in constant 2010 prices (millions of US dollars),10214
44,Bahamas,2010,GDP in constant 2010 prices (millions of US dollars),10096
44,Bahamas,2015,GDP in constant 2010 prices (millions of US dollars),9967
44,Bahamas,2016,GDP in constant 2010 prices (millions of US dollars),9983
44,Bahamas,2017,GDP in constant 2010 prices (millions of US dollars),10163
44,Bahamas,1985,GDP real rates of growth (percent),4.8
44,Bahamas,1995,GDP real rates of growth (percent),4.4
44,Bahamas,2005,GDP real rates of growth (percent),3.4
44,Bahamas,2010,GDP real rates of growth (percent),1.5
44,Bahamas,2015,GDP real rates of growth (percent),-3.1
44,Bahamas,2016,GDP real rates of growth (percent),0.2
44,Bahamas,2017,GDP real rates of growth (percent),1.8
48,Bahrain,1985,GDP in current prices (millions of US dollars),4475
48,Bahrain,1995,GDP in current prices (millions of US dollars),6787
48,Bahrain,2005,GDP in current prices (millions of US dollars),15969
48,Bahrain,2010,GDP in current prices (millions of US dollars),25713
48,Bahrain,2015,GDP in current prices (millions of US dollars),31126
48,Bahrain,2016,GDP in current prices (millions of US dollars),32228
48,Bahrain,2017,GDP in current prices (millions of US dollars),35326
48,Bahrain,1985,GDP per capita (US dollars),10669
48,Bahrain,1995,GDP per capita (US dollars),12040
48,Bahrain,2005,GDP per capita (US dollars),17959
48,Bahrain,2010,GDP per capita (US dollars),20722
48,Bahrain,2015,GDP per capita (US dollars),22689
48,Bahrain,2016,GDP per capita (US dollars),22614
48,Bahrain,2017,GDP per capita (US dollars),23668
48,Bahrain,1985,GDP in constant 2010 prices (millions of US dollars),7940
48,Bahrain,1995,GDP in constant 2010 prices (millions of US dollars),12142
48,Bahrain,2005,GDP in constant 2010 prices (millions of US dollars),19620
48,Bahrain,2010,GDP in constant 2010 prices (millions of US dollars),25713
48,Bahrain,2015,GDP in constant 2010 prices (millions of US dollars),30781
48,Bahrain,2016,GDP in constant 2010 prices (millions of US dollars),31843
48,Bahrain,2017,GDP in constant 2010 prices (millions of US dollars),33039
48,Bahrain,1985,GDP real rates of growth (percent),-16.1
48,Bahrain,1995,GDP real rates of growth (percent),1.9
48,Bahrain,2005,GDP real rates of growth (percent),6.8
48,Bahrain,2010,GDP real rates of growth (percent),4.3
48,Bahrain,2015,GDP real rates of growth (percent),2.9
48,Bahrain,2016,GDP real rates of growth (percent),3.5
48,Bahrain,2017,GDP real rates of growth (percent),3.8
50,Bangladesh,1985,GDP in current prices (millions of US dollars),19169
50,Bangladesh,1995,GDP in current prices (millions of US dollars),37866
50,Bangladesh,2005,GDP in current prices (millions of US dollars),57628
50,Bangladesh,2010,GDP in current prices (millions of US dollars),114508
50,Bangladesh,2015,GDP in current prices (millions of US dollars),194466
50,Bangladesh,2016,GDP in current prices (millions of US dollars),220316
50,Bangladesh,2017,GDP in current prices (millions of US dollars),245633
50,Bangladesh,1985,GDP per capita (US dollars),206
50,Bangladesh,1995,GDP per capita (US dollars),319
50,Bangladesh,2005,GDP per capita (US dollars),402
50,Bangladesh,2010,GDP per capita (US dollars),753
50,Bangladesh,2015,GDP per capita (US dollars),1206
50,Bangladesh,2016,GDP per capita (US dollars),1352
50,Bangladesh,2017,GDP per capita (US dollars),1492
50,Bangladesh,1985,GDP in constant 2010 prices (millions of US dollars),33762
50,Bangladesh,1995,GDP in constant 2010 prices (millions of US dollars),50806
50,Bangladesh,2005,GDP in constant 2010 prices (millions of US dollars),85320
50,Bangladesh,2010,GDP in constant 2010 prices (millions of US dollars),114508
50,Bangladesh,2015,GDP in constant 2010 prices (millions of US dollars),155582
50,Bangladesh,2016,GDP in constant 2010 prices (millions of US dollars),166649
50,Bangladesh,2017,GDP in constant 2010 prices (millions of US dollars),178788
50,Bangladesh,1985,GDP real rates of growth (percent),3
50,Bangladesh,1995,GDP real rates of growth (percent),4.9
50,Bangladesh,2005,GDP real rates of growth (percent),6
50,Bangladesh,2010,GDP real rates of growth (percent),5.6
50,Bangladesh,2015,GDP real rates of growth (percent),6.6
50,Bangladesh,2016,GDP real rates of growth (percent),7.1
50,Bangladesh,2017,GDP real rates of growth (percent),7.3
52,Barbados,1985,GDP in current prices (millions of US dollars),1425
52,Barbados,1995,GDP in current prices (millions of US dollars),2275
52,Barbados,2005,GDP in current prices (millions of US dollars),3897
52,Barbados,2010,GDP in current prices (millions of US dollars),4365
52,Barbados,2015,GDP in current prices (millions of US dollars),4463
52,Barbados,2016,GDP in current prices (millions of US dollars),4572
52,Barbados,2017,GDP in current prices (millions of US dollars),4713
52,Barbados,1985,GDP per capita (US dollars),5569
52,Barbados,1995,GDP per capita (US dollars),8585
52,Barbados,2005,GDP per capita (US dollars),14223
52,Barbados,2010,GDP per capita (US dollars),15613
52,Barbados,2015,GDP per capita (US dollars),15704
52,Barbados,2016,GDP per capita (US dollars),16043
52,Barbados,2017,GDP per capita (US dollars),16494
52,Barbados,1985,GDP in constant 2010 prices (millions of US dollars),3197
52,Barbados,1995,GDP in constant 2010 prices (millions of US dollars),3422
52,Barbados,2005,GDP in constant 2010 prices (millions of US dollars),4209
52,Barbados,2010,GDP in constant 2010 prices (millions of US dollars),4365
52,Barbados,2015,GDP in constant 2010 prices (millions of US dollars),4448
52,Barbados,2016,GDP in constant 2010 prices (millions of US dollars),4521
52,Barbados,2017,GDP in constant 2010 prices (millions of US dollars),4561
52,Barbados,1985,GDP real rates of growth (percent),1.1
52,Barbados,1995,GDP real rates of growth (percent),2
52,Barbados,2005,GDP real rates of growth (percent),4
52,Barbados,2010,GDP real rates of growth (percent),0.3
52,Barbados,2015,GDP real rates of growth (percent),0.9
52,Barbados,2016,GDP real rates of growth (percent),1.6
52,Barbados,2017,GDP real rates of growth (percent),0.9
112,Belarus,1995,GDP in current prices (millions of US dollars),14324
112,Belarus,2005,GDP in current prices (millions of US dollars),31232
112,Belarus,2010,GDP in current prices (millions of US dollars),57232
112,Belarus,2015,GDP in current prices (millions of US dollars),56455
112,Belarus,2016,GDP in current prices (millions of US dollars),47724
112,Belarus,2017,GDP in current prices (millions of US dollars),54441
112,Belarus,1995,GDP per capita (US dollars),1412
112,Belarus,2005,GDP per capita (US dollars),3246
