ID,Country,Year,Series,Value
64,Bhutan,2016,Consumer price index: Food,138.70
64,Bhutan,2017,Consumer price index: Food,135.80
68,Bolivia (Plurin. State of),1995,Consumer price index: General,46.20
68,Bolivia (Plurin. State of),2005,Consumer price index: General,73.00
68,Bolivia (Plurin. State of),2010,Consumer price index: General,100.00
68,Bolivia (Plurin. State of),2014,Consumer price index: General,128.40
68,Bolivia (Plurin. State of),2015,Consumer price index: General,133.70
68,Bolivia (Plurin. State of),2016,Consumer price index: General,138.50
68,Bolivia (Plurin. State of),2017,Consumer price index: General,142.40
68,Bolivia (Plurin. State of),2010,Consumer price index: Food,100.00
68,Bolivia (Plurin. State of),2014,Consumer price index: Food,139.30
68,Bolivia (Plurin. State of),2015,Consumer price index: Food,145.80
68,Bolivia (Plurin. State of),2016,Consumer price index: Food,153.80
68,Bolivia (Plurin. State of),2017,Consumer price index: Food,159.00
70,Bosnia and Herzegovina,2005,Consumer price index: General,84.90
70,Bosnia and Herzegovina,2010,Consumer price index: General,100.00
70,Bosnia and Herzegovina,2014,Consumer price index: General,104.80
70,Bosnia and Herzegovina,2015,Consumer price index: General,103.70
70,Bosnia and Herzegovina,2016,Consumer price index: General,102.60
70,Bosnia and Herzegovina,2017,Consumer price index: General,103.80
70,Bosnia and Herzegovina,2005,Consumer price index: Food,81.40
70,Bosnia and Herzegovina,2010,Consumer price index: Food,100.00
70,Bosnia and Herzegovina,2014,Consumer price index: Food,105.00
70,Bosnia and Herzegovina,2015,Consumer price index: Food,104.10
70,Bosnia and Herzegovina,2016,Consumer price index: Food,102.90
72,Botswana,1995,Consumer price index: General,29.50
72,Botswana,2005,Consumer price index: General,64.30
72,Botswana,2010,Consumer price index: General,100.00
72,Botswana,2014,Consumer price index: General,128.90
72,Botswana,2015,Consumer price index: General,132.90
72,Botswana,2016,Consumer price index: General,136.60
72,Botswana,2017,Consumer price index: General,141.10
72,Botswana,2005,Consumer price index: Food,56.10
72,Botswana,2010,Consumer price index: Food,100.00
72,Botswana,2014,Consumer price index: Food,125.30
72,Botswana,2015,Consumer price index: Food,126.90
72,Botswana,2016,Consumer price index: Food,130.30
72,Botswana,2017,Consumer price index: Food,134.80
76,Brazil,1995,Consumer price index: General,36.60
76,Brazil,2005,Consumer price index: General,79.50
76,Brazil,2010,Consumer price index: General,100.00
76,Brazil,2014,Consumer price index: General,126.90
76,Brazil,2015,Consumer price index: General,138.40
76,Brazil,2016,Consumer price index: General,150.40
76,Brazil,2017,Consumer price index: General,155.70
76,Brazil,2010,Consumer price index: Food,100.00
76,Brazil,2014,Consumer price index: Food,140.70
76,Brazil,2015,Consumer price index: Food,154.40
76,Brazil,2016,Consumer price index: Food,173.60
76,Brazil,2017,Consumer price index: Food,175.30
96,Brunei Darussalam,1995,Consumer price index: General,90.90
96,Brunei Darussalam,2005,Consumer price index: General,95.50
96,Brunei Darussalam,2010,Consumer price index: General,100.00
96,Brunei Darussalam,2014,Consumer price index: General,100.40
96,Brunei Darussalam,2015,Consumer price index: General,100.00
96,Brunei Darussalam,2016,Consumer price index: General,99.30
96,Brunei Darussalam,2017,Consumer price index: General,99.10
96,Brunei Darussalam,2010,Consumer price index: Food,100.00
96,Brunei Darussalam,2014,Consumer price index: Food,99.90
96,Brunei Darussalam,2015,Consumer price index: Food,100.70
96,Brunei Darussalam,2016,Consumer price index: Food,99.80
96,Brunei Darussalam,2017,Consumer price index: Food,100.00
100,Bulgaria,1995,Consumer price index: General,1.60
100,Bulgaria,2005,Consumer price index: General,72.70
100,Bulgaria,2010,Consumer price index: General,100.00
100,Bulgaria,2014,Consumer price index: General,106.70
100,Bulgaria,2015,Consumer price index: General,106.60
100,Bulgaria,2016,Consumer price index: General,105.80
100,Bulgaria,2017,Consumer price index: General,107.90
100,Bulgaria,1995,Consumer price index: Food,2.10
100,Bulgaria,2005,Consumer price index: Food,72.40
100,Bulgaria,2010,Consumer price index: Food,100.00
100,Bulgaria,2014,Consumer price index: Food,112.10
100,Bulgaria,2015,Consumer price index: Food,112.50
100,Bulgaria,2016,Consumer price index: Food,112.20
100,Bulgaria,2017,Consumer price index: Food,116.70
854,Burkina Faso,1995,Consumer price index: General,66.60
854,Burkina Faso,2005,Consumer price index: General,86.90
854,Burkina Faso,2010,Consumer price index: General,100.00
854,Burkina Faso,2014,Consumer price index: General,107.00
854,Burkina Faso,2015,Consumer price index: General,108.00
854,Burkina Faso,2016,Consumer price index: General,107.70
854,Burkina Faso,2017,Consumer price index: General,108.10
854,Burkina Faso,2017,Consumer price index: Food,117.60
108,Burundi,1995,Consumer price index: General,17.50
108,Burundi,2005,Consumer price index: General,61.30
108,Burundi,2010,Consumer price index: General,100.00
108,Burundi,2014,Consumer price index: General,145.90
108,Burundi,2015,Consumer price index: General,154.00
108,Burundi,2016,Consumer price index: General,162.60
108,Burundi,2017,Consumer price index: General,188.70
108,Burundi,2005,Consumer price index: Food,57.70
108,Burundi,2010,Consumer price index: Food,100.00
108,Burundi,2014,Consumer price index: Food,139.00
108,Burundi,2015,Consumer price index: Food,147.10
108,Burundi,2016,Consumer price index: Food,157.60
108,Burundi,2017,Consumer price index: Food,195.40
132,Cabo Verde,1995,Consumer price index: General,64.40
132,Cabo Verde,2005,Consumer price index: General,82.60
132,Cabo Verde,2010,Consumer price index: General,100.00
132,Cabo Verde,2014,Consumer price index: General,108.50
132,Cabo Verde,2015,Consumer price index: General,108.60
132,Cabo Verde,2016,Consumer price index: General,107.10
132,Cabo Verde,2017,Consumer price index: General,107.90
132,Cabo Verde,2010,Consumer price index: Food,100.00
132,Cabo Verde,2014,Consumer price index: Food,107.40
132,Cabo Verde,2015,Consumer price index: Food,109.00
132,Cabo Verde,2016,Consumer price index: Food,108.30
132,Cabo Verde,2017,Consumer price index: Food,108.10
116,Cambodia,1995,Consumer price index: General,43.10
116,Cambodia,2005,Consumer price index: General,67.80
116,Cambodia,2010,Consumer price index: General,100.00
116,Cambodia,2014,Consumer price index: General,116.10
116,Cambodia,2015,Consumer price index: General,117.50
116,Cambodia,2016,Consumer price index: General,121.10
116,Cambodia,2017,Consumer price index: General,124.60
116,Cambodia,2016,Consumer price index: Food,200.00
116,Cambodia,2017,Consumer price index: Food,206.70
120,Cameroon,1995,Consumer price index: General,67.00
120,Cameroon,2005,Consumer price index: General,85.70
120,Cameroon,2010,Consumer price index: General,100.00
120,Cameroon,2014,Consumer price index: General,109.90
120,Cameroon,2015,Consumer price index: General,112.90
120,Cameroon,2016,Consumer price index: General,113.90
120,Cameroon,2017,Consumer price index: General,114.60
120,Cameroon,2014,Consumer price index: Food,107.60
120,Cameroon,2015,Consumer price index: Food,109.80
120,Cameroon,2016,Consumer price index: Food,110.90
120,Cameroon,2017,Consumer price index: Food,111.00
124,Canada,1995,Consumer price index: General,75.20
124,Canada,2005,Consumer price index: General,91.90
124,Canada,2010,Consumer price index: General,100.00
124,Canada,2014,Consumer price index: General,107.50
124,Canada,2015,Consumer price index: General,108.70
124,Canada,2016,Consumer price index: General,110.20
124,Canada,2017,Consumer price index: General,112.00
124,Canada,1995,Consumer price index: Food,70.60
124,Canada,2005,Consumer price index: Food,86.50
124,Canada,2010,Consumer price index: Food,100.00
124,Canada,2014,Consumer price index: Food,110.10
124,Canada,2015,Consumer price index: Food,114.20
124,Canada,2016,Consumer price index: Food,115.90
124,Canada,2017,Consumer price index: Food,115.90
136,Cayman Islands,2010,Consumer price index: General,100.00
136,Cayman Islands,2014,Consumer price index: General,106.10
136,Cayman Islands,2015,Consumer price index: General,103.60
136,Cayman Islands,2016,Consumer price index: General,102.90
136,Cayman Islands,2010,Consumer price index: Food,100.00
136,Cayman Islands,2014,Consumer price index: Food,114.00
136,Cayman Islands,2015,Consumer price index: Food,115.80
136,Cayman Islands,2016,Consumer price index: Food,115.90
140,Central African Republic,1995,Consumer price index: General,69.00
140,Central African Republic,2005,Consumer price index: General,80.90
140,Central African Republic,2010,Consumer price index: General,100.00
140,Central African Republic,2014,Consumer price index: General,136.30
140,Central African Republic,2015,Consumer price index: General,186.90
148,Chad,1995,Consumer price index: General,61.70
148,Chad,2005,Consumer price index: General,85.60
148,Chad,2010,Consumer price index: General,100.00
148,Chad,2014,Consumer price index: General,111.80
148,Chad,2015,Consumer price index: General,115.90
152,Chile,2010,Consumer price index: General,101.40
152,Chile,2014,Consumer price index: General,104.40
152,Chile,2015,Consumer price index: General,108.90
152,Chile,2016,Consumer price index: General,113.10
152,Chile,2017,Consumer price index: General,115.50
152,Chile,2010,Consumer price index: Food,102.20
152,Chile,2014,Consumer price index: Food,107.00
152,Chile,2015,Consumer price index: Food,114.60
152,Chile,2016,Consumer price index: Food,119.00
152,Chile,2017,Consumer price index: Food,121.40
156,China,2010,Consumer price index: General,100.00
156,China,2014,Consumer price index: General,113.20
156,China,2015,Consumer price index: General,114.90
156,China,2016,Consumer price index: General,102.00
156,China,2017,Consumer price index: General,103.60
156,China,2010,Consumer price index: Food,100.00
156,China,2014,Consumer price index: Food,126.50
156,China,2015,Consumer price index: Food,129.40
156,China,2016,Consumer price index: Food,104.60
156,China,2017,Consumer price index: Food,103.00
344,"China, Hong Kong SAR",1995,Consumer price index: General,89.60
344,"China, Hong Kong SAR",2005,Consumer price index: General,89.50
344,"China, Hong Kong SAR",2010,Consumer price index: General,100.00
344,"China, Hong Kong SAR",2014,Consumer price index: General,119.40
344,"China, Hong Kong SAR",2015,Consumer price index: General,123.00
344,"China, Hong Kong SAR",2016,Consumer price index: General,125.90
344,"China, Hong Kong SAR",2017,Consumer price index: General,127.80
344,"China, Hong Kong SAR",2010,Consumer price index: Food,100.00
344,"China, Hong Kong SAR",2014,Consumer price index: Food,123.10
344,"China, Hong Kong SAR",2015,Consumer price index: Food,127.90
344,"China, Hong Kong SAR",2016,Consumer price index: Food,132.20
344,"China, Hong Kong SAR",2017,Consumer price index: Food,135.10
446,"China, Macao SAR",1995,Consumer price index: General,77.80
446,"China, Macao SAR",2005,Consumer price index: General,79.70
446,"China, Macao SAR",2010,Consumer price index: General,100.00
446,"China, Macao SAR",2014,Consumer price index: General,125.60
446,"China, Macao SAR",2015,Consumer price index: General,131.30
446,"China, Macao SAR",2016,Consumer price index: General,134.40
446,"China, Macao SAR",2017,Consumer price index: General,136.10
446,"China, Macao SAR",2010,Consumer price index: Food,100.00
446,"China, Macao SAR",2014,Consumer price index: Food,132.80
446,"China, Macao SAR",2015,Consumer price index: Food,139.20
446,"China, Macao SAR",2016,Consumer price index: Food,143.30
446,"China, Macao SAR",2017,Consumer price index: Food,145.50
170,Colombia,1995,Consumer price index: General,28.30
170,Colombia,2005,Consumer price index: General,79.70
170,Colombia,2010,Consumer price index: General,100.00
170,Colombia,2014,Consumer price index: General,112.00
170,Colombia,2015,Consumer price index: General,117.60
170,Colombia,2016,Consumer price index: General,126.40
170,Colombia,2017,Consumer price index: General,132.00
170,Colombia,2010,Consumer price index: Food,100.00
170,Colombia,2014,Consumer price index: Food,113.90
170,Colombia,2015,Consumer price index: Food,122.30
170,Colombia,2016,Consumer price index: Food,136.50
170,Colombia,2017,Consumer price index: Food,140.10
174,Comoros,2005,Consumer price index: General,84.40
174,Comoros,2010,Consumer price index: General,100.00
174,Comoros,2010,Consumer price index: Food,100.00
178,Congo,1995,Consumer price index: General,55.50
178,Congo,2005,Consumer price index: General,78.90
178,Congo,2010,Consumer price index: General,100.00
178,Congo,2014,Consumer price index: General,113.40
178,Congo,2015,Consumer price index: General,118.50
184,Cook Islands,2010,Consumer price index: General,100.00
184,Cook Islands,2014,Consumer price index: General,109.50
184,Cook Islands,2015,Consumer price index: General,111.60
184,Cook Islands,2016,Consumer price index: General,111.30
184,Cook Islands,2017,Consumer price index: General,111.20
184,Cook Islands,2010,Consumer price index: Food,100.00
184,Cook Islands,2014,Consumer price index: Food,111.90
184,Cook Islands,2015,Consumer price index: Food,111.70
184,Cook Islands,2016,Consumer price index: Food,113.20
184,Cook Islands,2017,Consumer price index: Food,113.50
188,Costa Rica,1995,Consumer price index: General,20.60
188,Costa Rica,2005,Consumer price index: General,63.50
188,Costa Rica,2010,Consumer price index: General,100.00
188,Costa Rica,2014,Consumer price index: General,120.50
188,Costa Rica,2015,Consumer price index: General,121.50
188,Costa Rica,2016,Consumer price index: General,121.50
188,Costa Rica,2017,Consumer price index: General,123.50
188,Costa Rica,2010,Consumer price index: Food,100.00
188,Costa Rica,2014,Consumer price index: Food,118.40
188,Costa Rica,2015,Consumer price index: Food,122.10
188,Costa Rica,2016,Consumer price index: Food,121.10
188,Costa Rica,2017,Consumer price index: Food,123.20
384,Côte d’Ivoire,1995,Consumer price index: General,65.30
384,Côte d’Ivoire,2005,Consumer price index: General,88.10
384,Côte d’Ivoire,2010,Consumer price index: General,100.00
384,Côte d’Ivoire,2014,Consumer price index: General,109.50
384,Côte d’Ivoire,2015,Consumer price index: General,110.90
384,Côte d’Ivoire,2016,Consumer price index: General,111.70
384,Côte d’Ivoire,2017,Consumer price index: General,112.50
384,Côte d’Ivoire,2005,Consumer price index: Food,75.50
384,Côte d’Ivoire,2010,Consumer price index: Food,100.00
384,Côte d’Ivoire,2014,Consumer price index: Food,109.70
384,Côte d’Ivoire,2015,Consumer price index: Food,111.90
384,Côte d’Ivoire,2016,Consumer price index: Food,115.30
384,Côte d’Ivoire,2017,Consumer price index: Food,115.70
191,Croatia,1995,Consumer price index: General,60.30
191,Croatia,2005,Consumer price index: General,85.80
191,Croatia,2010,Consumer price index: General,100.00
191,Croatia,2014,Consumer price index: General,107.90
191,Croatia,2015,Consumer price index: General,107.40
191,Croatia,2016,Consumer price index: General,106.20
191,Croatia,2017,Consumer price index: General,107.40
191,Croatia,2010,Consumer price index: Food,116.60
191,Croatia,2014,Consumer price index: Food,108.90
191,Croatia,2015,Consumer price index: Food,109.30
191,Croatia,2016,Consumer price index: Food,108.80
191,Croatia,2017,Consumer price index: Food,112.00
531,Curaçao,1995,Consumer price index: General,66.90
531,Curaçao,2005,Consumer price index: General,84.30
531,Curaçao,2010,Consumer price index: General,100.00
531,Curaçao,2014,Consumer price index: General,108.60
531,Curaçao,2015,Consumer price index: General,108.10
531,Curaçao,2016,Consumer price index: General,108.10
531,Curaçao,2017,Consumer price index: General,109.80
531,Curaçao,2010,Consumer price index: Food,100.00
531,Curaçao,2014,Consumer price index: Food,120.00
531,Curaçao,2015,Consumer price index: Food,124.80
531,Curaçao,2016,Consumer price index: Food,126.80
531,Curaçao,2017,Consumer price index: Food,128.90
196,Cyprus,2005,Consumer price index: General,88.60
196,Cyprus,2010,Consumer price index: General,100.00
196,Cyprus,2014,Consumer price index: General,103.90
196,Cyprus,2015,Consumer price index: General,101.70
196,Cyprus,2016,Consumer price index: General,100.30
196,Cyprus,2017,Consumer price index: General,100.80
196,Cyprus,2010,Consumer price index: Food,100.00
196,Cyprus,2014,Consumer price index: Food,103.60
196,Cyprus,2015,Consumer price index: Food,103.60
196,Cyprus,2016,Consumer price index: Food,103.20
196,Cyprus,2017,Consumer price index: Food,102.80
203,Czechia,1995,Consumer price index: General,56.10
203,Czechia,2005,Consumer price index: General,87.00
203,Czechia,2010,Consumer price index: General,100.00
203,Czechia,2014,Consumer price index: General,107.20
203,Czechia,2015,Consumer price index: General,107.50
203,Czechia,2016,Consumer price index: General,108.20
203,Czechia,2017,Consumer price index: General,110.90
203,Czechia,1995,Consumer price index: Food,77.00
203,Czechia,2005,Consumer price index: Food,89.90
203,Czechia,2010,Consumer price index: Food,100.00
203,Czechia,2014,Consumer price index: Food,119.70
203,Czechia,2015,Consumer price index: Food,118.40
203,Czechia,2016,Consumer price index: Food,117.30
203,Czechia,2017,Consumer price index: Food,123.40
180,Dem. Rep. of the Congo,1995,Consumer price index: General,0.00
180,Dem. Rep. of the Congo,2005,Consumer price index: General,58.60
180,Dem. Rep. of the Congo,2010,Consumer price index: General,100.00
180,Dem. Rep. of the Congo,2014,Consumer price index: General,129.10
180,Dem. Rep. of the Congo,2015,Consumer price index: General,130.10
180,Dem. Rep. of the Congo,2016,Consumer price index: General,133.90
180,Dem. Rep. of the Congo,2014,Consumer price index: Food,121.00
180,Dem. Rep. of the Congo,2015,Consumer price index: Food,122.00
180,Dem. Rep. of the Congo,2016,Consumer price index: Food,125.70
208,Denmark,1995,Consumer price index: General,72.80
